id	Definition
PWN:kill.v.01	死なせる
PWN:kill.v.10	無意識に、死を引き起こす
PWN:killing.n.02	生命を終えさせる行為
PWN:kilogram.n.01	1,000グラム
PWN:kin.n.01	互いに親族関係を持つ人
PWN:kin.n.02	血縁や婚姻によって結ばれた人々のグループ
PWN:kind.n.01	共通の特徴や質で区別されるものの範疇
PWN:kindness.n.03	親切な行為
PWN:king.n.01	男性の君主
PWN:king.n.01	男性の君主
PWN:king.n.10	最も弱いがもっとも重要な駒
PWN:kingdom.n.03	王あるいは女王が支配する領土
PWN:kingdom.n.06	自然界の物質の基本的なグループ
PWN:kingfisher.n.01	短い尾に長く鋭いくちばしを持ち、非スズメ類の大きな頭部を持つ鳥
PWN:kinship.n.02	血縁、結婚、または養子縁組による関連性または結びつき
PWN:kinsman.n.01	男性の親類
PWN:kiss.n.01	唇で愛撫することの行為（またはその例）
PWN:kitchen.n.01	食事を用意するための部屋
PWN:kite.n.03	ティッシュペーパーでおおわれている軽い骨組みからなるおもちゃ
PWN:knead.v.01	均一にする
PWN:knee.n.01	脛骨と腓骨を大腿骨に結びつけ、膝蓋によって前部を保護されている人間の脚にある蝶番関節
PWN:kneel.v.01	その人の重体重をその人のひざにのせて休む
PWN:knife.n.01	切断器として使用される刃物
PWN:knife.v.01	ナイフを使用する
PWN:knight.n.01	本来は武技や騎士道の訓練を受けた高貴な生まれの人
PWN:knight.n.02	馬の頭に類似するように形成されたチェス駒
PWN:knit.v.01	編んで（織物）を作る
PWN:knob.n.01	円形の丸い突起
PWN:knob.n.02	丸い取っ手
PWN:knock.v.02	拳骨でたたく
PWN:knock.v.06	非難する
PWN:knot.n.02	ロープ（またはひも）を輪にして、自身か別のロープ、または物体に結びつけて作る様々な締め具
PWN:knot.v.02	結び目に結ぶか、または結び付ける
PWN:know-how.n.01	何かをするのに必要な（技術的）知識と技能
PWN:know.v.01	事実または特別の情報を認識するまたは気づく
PWN:know.v.02	何かをするか、実行する方法を知っている
PWN:know.v.04	ある人や物に馴染み深く、知っている
PWN:knowing.n.01	明確ではっきりとした心理的理解
PWN:knowledge_domain.n.01	知識の特定の分野の内容
PWN:kohlrabi.n.02	カブラの形をしたコールラビの多肉質の茎
PWN:korea.n.01	黄海と日本海を分けるアジアの半島（満州沖）
PWN:krypton.n.01	6つの不活性気体の1つである無色の元素
PWN:label.n.01	区別するための短い描写
PWN:label.v.01	ラベルを割り当てる
PWN:labor.n.02	生産的な仕事（特に賃金を得るためにする肉体的な仕事）
PWN:labor.v.02	熱心に取り組む
PWN:lack.n.01	欠けているか入手できないものを必要とする状態
PWN:lacrimal_secretion.n.01	涙腺により分泌される塩分を含んだ液体
PWN:ladder.n.01	横桟で繋がった2本の部材
PWN:lady.n.01	女性に対する丁寧な呼び名
PWN:lagoon.n.01	砂または珊瑚の礁によってより本流から分断される水域
PWN:lair.n.01	野生の動物が住む所
PWN:lake.n.01	陸地に囲まれた（通常塩分を含まない）水域
PWN:lamb.n.01	子羊
PWN:lamp.n.01	可視照明の人工的源
PWN:lamp.n.02	1つ以上の電気ランプ管のついた家具
PWN:land.n.01	不動産が所在する土地
PWN:land.n.02	（特にその使用価値との関連において）植物が育つところ
PWN:land.n.04	地表の固体の部分
PWN:land.n.04	地表の固体の部分
PWN:land.n.04	地表の固体の部分
PWN:land.v.06	上陸して到着する
PWN:landmark.n.02	独特なことの印となる出来事、重要で歴史的な方向転換、または、重要な発展がかかっていること
PWN:lane.n.01	細い道または道路
PWN:language_unit.n.01	言語的メッセージが分析される自然の単位の1つ
PWN:language.n.01	音または慣習的記号を用いたコミュニケーションの体系的な手段
PWN:language.n.05	口頭で意思伝達する、心的能力あるいは機能
PWN:lanthanum.n.01	容易に曇る白い軟質の金属元素
PWN:lap.n.01	着席した人の腿の上部
PWN:larboard.n.01	船や航空機の船首または機首に向かって左側
PWN:larceny.n.01	だれかから何かを不法に取る行為
PWN:larch.n.02	すべて脱落性の針状の葉を持っているカラマツ属の多数の針葉樹のいずれか
PWN:large_indefinite_quantity.n.01	サイズや大きさが標準以上である不確定な量
PWN:large.a.01	サイズ、数、量、大きさまたは範囲において平均以上の
PWN:large.a.01	サイズ、数、量、大きさまたは範囲において平均以上の
PWN:larva.n.01	卵からかえり、基本的に親と似ていないで変身しなくてはならないほとんどの無脊椎動物、両生類と魚の未成熟の自生形体
PWN:lasso.n.02	動物の捕獲に使用する、長い輪縄
PWN:last.a.02	時間内にのすべての他のもの、スペースまたは度に続いているか、唯一無二の残りです
PWN:last.v.01	特定の期間やり通す
PWN:late.r.01	通常または予測されるより遅く
PWN:laud.v.01	称賛する、称賛する、または、受賞する
PWN:laugh.n.01	笑っている音
PWN:laugh.v.01	笑いを引き起こす
PWN:laughter.n.02	笑う行為
PWN:law.n.01	行政当局によって課された規則の集まり
PWN:law.n.02	特定の種類の活動を決定している規則を述べている法的文書
PWN:law.n.04	自然における繰り返す事実あるいは出来事について述べる一般化
PWN:lawman.n.01	法を執行する役人
PWN:lawrencium.n.01	カリフォルニウムから合成される、放射性の超ウラン元素
PWN:lawyer.n.01	弁護士の権限を与えられた専門家
PWN:lay.v.02	水平の位置に置く
PWN:layer.n.01	単一の厚さのある種の通例同質の物質
PWN:layer.n.02	もう一つの上、あるいは下に存在している比較的細いシート状の広がりまたは領域
PWN:lead.n.02	軟質の重い毒性あるの可鍛性の金属元素
PWN:lead.n.03	可能な解決策を示す証拠
PWN:lead.n.09	走者が次の塁に進もうとしてとる位置
PWN:lead.n.14	印刷のタイプ行を分けるために用いられる薄い金属片
PWN:lead.v.01	誰かをどこかに連れて行く
PWN:lead.v.01	誰かをどこかに連れて行く
PWN:leader.n.01	人を支配したり、指導したり、人に影響を与えたりする人
PWN:leadership.n.01	指導する行為
PWN:leadership.n.02	グループを指導する人々の集団
PWN:leadership.n.03	リーダーの地位
PWN:leadership.n.04	指導力
PWN:leaf.n.01	高等植物の、光合成と蒸散の為の主要器官
PWN:leaf.n.02	書かれたまたは印刷されたものの1枚（特に原稿か本の）
PWN:lean.v.01	垂直位置から傾斜させる、または曲げる
PWN:leap_out.v.01	非常に目立つ
PWN:leap.n.02	急に移ること
PWN:learn.v.01	知識または能力を獲得する
PWN:learner.n.01	学ぶ（先生より）か、知識または信条を始める誰か（特に子供）
PWN:learning.n.01	技術や知識を身につける認知過程
PWN:lease.n.01	貸し出された、借りられたまたは貸し出された資産
PWN:lease.v.04	契約条件によりサービスを請け負う
PWN:leash.n.01	動物を拘束するのに用いるロープ（または軽い鎖）からなる拘束道具
PWN:least.a.01	質量名詞と共に使用でき、通常、『the』によって先行されている『little』の最上級
PWN:least.r.01	最上を作るのに用いられる
PWN:leather.n.01	毛を取り除き、なめして、滑らかで柔らかくした動物の皮
PWN:leave.v.01	場所から遠ざかる
PWN:leave.v.06	可能性を作るあるいは、機会を提供する
PWN:leave.v.08	協会から立ち退く、参加を撤退する
PWN:leaven.n.01	パン生地や液体において発酵を引き起こすのに用いられる物質
PWN:lecture.n.01	一般に公開された演説
PWN:lecture.v.01	講義をするまたは話す
PWN:left.r.01	左の方へ、または、の上の
PWN:leg.n.01	人間の手足
PWN:leg.n.02	人間の脚に似ており、移動に使われる動物の構造
PWN:legal_document.n.01	ある契約関係を述べるまたはある権利を与える文書
PWN:legality.n.01	正規の法規に従うことによる正当性
PWN:legislation.n.01	立法府により制定された法律
PWN:legislation.n.02	法を作るかまたは制定する行為
PWN:legislature.n.01	法律を作成、修正、廃止する人々
PWN:lend.v.01	性質を与える
PWN:lend.v.02	一時的に与える
PWN:lend.v.02	一時的に与える
PWN:lend.v.03	何かのために特質のある特徴を有する
PWN:length.n.01	空間の一方の端から他の端までの線的な範囲
PWN:lengthen.v.01	より長くする
PWN:lens.n.01	透明な光学装置で、伝導された光を集中または分岐させ像を作るのに用いられる
PWN:lens.n.04	目の虹彩の後である両凸の透明体
PWN:lent.n.01	聖灰水曜日から聖土曜日までの40日間
PWN:lentil.n.01	食用のレンズ豆植物の丸い平坦な種子
PWN:leprosy.n.01	熱帯、亜熱帯地方の、伝染性の慢性肉芽腫
PWN:less.a.01	量や程度においてそれほど大きくない量の意味
PWN:less.r.01	いくつかの形容詞と副詞の比較級を作るのに用いられる
PWN:let_go_of.v.01	掴んでいるものなどを、解放する
PWN:let.v.01	何かを起こすことを行動の特定の動きまたは、動かないことより可能にする
PWN:let.v.02	活発に何かが起きるようにする
PWN:letter_opener.n.01	配達された手紙の封を切ったり本のまだ切っていないページに切れ目を入れるのに用いられる切っ先の鈍いナイフ
PWN:letter.n.01	人または組織に宛てた書かれたメッセージ
PWN:letter.n.02	話し言葉を表すために使用される、伝統的な、体系化された記号
PWN:lettuce.n.02	アキノノゲシ属の各種の植物の総称
PWN:lever.n.01	支点にし回転する硬直した棒
PWN:levy.n.01	課され徴収される料金
PWN:levy.v.01	課して、集める
PWN:liability.n.03	人の妨げとなる何かであるという特質
PWN:liaison.n.02	集団間の伝達用の通信路
PWN:liana.n.01	通常は熱帯植物の、巻きついてのぼる性質の木本
PWN:liberate.v.03	自由を与える
PWN:library.n.01	図書が保管されている場所
PWN:library.n.02	参照や借用のために保管された文書や記録の収集物
PWN:library.n.04	即時に使用できるように保存された標準プログラムやサブルーチンの集まり
PWN:library.n.05	図書のコレクションその他の資料を収めた建物
PWN:license_plate.n.01	車の正面や後ろに取り付けられ、自動車の登録番号がついているプレート
PWN:license.n.01	何かをする公式の許可を与える法律文書
PWN:lichen.n.02	地衣門の葉状植物の総称
PWN:lick.v.02	舌を擦り付ける
PWN:lid.n.02	箱、瓶、鍋などの容器の口を閉じるための（蝶番で留まっていたり別になっていたりする）動かせるカバー
PWN:lie_down.v.01	横たわっている体勢であると考えられる
PWN:lie.n.01	真実からそれるまたは真実を誤らせる言明
PWN:lie.n.03	何かが位置している場所あるいは様子
PWN:lie.v.01	どこかにある、あるいは位置する
PWN:lie.v.02	横たわる、ひれ伏す
PWN:lie.v.04	特定の条件または状態のままにする、あるいはのまま残す
PWN:lie.v.05	うそを言う
PWN:life_science.n.01	生きている有機体の構造と行動を扱う自然科学の分野
PWN:life.n.02	生きていることの経験
PWN:life.n.03	個人の存在の時間の経過
PWN:life.n.05	（誕生と死の間のように）何かが機能している期間
PWN:life.n.06	生まれてから現在までの時間
PWN:life.n.07	現在から死ぬまでの期間
PWN:life.n.08	生きている人
PWN:life.n.10	集合的に生き物
PWN:life.n.11	生きているものを無機物から区別する有機体現象
PWN:life.n.13	生きるための動機
PWN:lift.n.01	一時的に援助を与えること
PWN:lift.n.04	水や地面の表面を持ち上げる波
PWN:lift.n.12	何かを上げる行為
PWN:lift.v.03	上昇する
PWN:light.a.01	比較的少ない物理的な重さか密度について
PWN:light.a.06	光によって特徴づけられる、または、を発する
PWN:light.n.01	視覚の感覚を生じさせる電磁放射
PWN:light.v.01	より明るくする、またはより輝かせる
PWN:lighten.v.05	より軽くなる
PWN:lighter.n.02	光を灯したり燃料に点火したり発火したりするための装置
PWN:lighting_fixture.n.01	人工光を提供する設備
PWN:lightning.n.01	発光によって伴われる、突然の雲から雲へまたは雲から地上への放電
PWN:like.v.02	楽しい、または好みだと感じる
PWN:like.v.03	の好きな
PWN:like.v.04	を感じる、あるいは、の方へ
PWN:like.v.05	持ちたい
PWN:liking.n.01	楽しみと喜びの感情
PWN:lima_bean.n.02	低木あるいは高木のマメ植物で、種子は大きくて平たく、食用に適する
PWN:limb.n.01	移動や握るために使用される動物の関節肢の1つ：腕
PWN:limit.n.01	何かの可能な最大の程度
PWN:limit.n.03	あるものが行き着く所
PWN:limit.n.04	ある区域の境界
PWN:limit.n.05	独立変数が無限に近付くにつれある関数が向かう数学的値
PWN:limit.v.02	制限、または限定する
PWN:limitation.n.05	制限する行為または制限すること（規制によって）
PWN:limp.v.01	多少の身体的制約または負傷により歩行が妨げられる
PWN:line.n.01	人または物を隣同士にする構成
PWN:line.n.03	順々に後ろに並ぶ人や物の編成
PWN:line.n.04	幅または厚みのない長さ（まっすぐであるか曲がった）
PWN:line.n.04	幅または厚みのない長さ（まっすぐであるか曲がった）
PWN:line.n.05	考えを表現する言葉の直線的なつながり
PWN:line.n.11	現実あるいは架空の、1次元的な広がりと定義される空間の位置
PWN:line.n.18	長く薄く、柔軟なもの（コードかロープとしての）
PWN:lineage.n.01	1人の個人の子孫
PWN:linear_unit.n.01	長さの測定単位
PWN:linear_unit.n.01	長さの測定単位
PWN:linen.n.01	アマから採った繊維で織った織物
PWN:linguistic_relation.n.01	言語形式または言語の構成要素同士の関係
PWN:linguistics.n.01	言語の科学的研究
PWN:lion.n.01	雄には毛深い鬣のある黄褐色の毛並みを有するアフリカとインドの大きな群生している捕食性の猫科の動物
PWN:lip.n.01	口を囲んで、話す役割を果たす組織の肥満した2つのひだのどちらか
PWN:lipid.n.01	脂肪を含んだ有機化合物で、水に溶けず、有機溶剤に溶ける
PWN:liquid_body_substance.n.01	身体の液体部分
PWN:liquid.n.01	室温と室圧で液体である物質
PWN:liquid.n.03	一定の形は持たないが一定の容積を持つような流体
PWN:liquidate.v.02	（負債）精算することにより取り除く
PWN:liquor.n.01	発酵ではなく蒸留して作ったアルコール飲料
PWN:lissome.s.01	容易に移動し曲がるさま
PWN:list.n.01	規則正しく配列した項目（名前または案件）を含むデータベース
PWN:listen.v.01	注意して聞く
PWN:listen.v.02	聞いて、注意を向ける
PWN:listening.n.01	注意を払って聴く行為
PWN:liter.n.01	容量のメートル単位、以前は標準状態下の1キログラムの純水量と定義された
PWN:literary_composition.n.01	想像上のまたは創造的な文書
PWN:lithium.n.01	柔らかくて銀灰色の1価のアルカリ金属元素
PWN:little_brother.n.01	弟
PWN:little_sister.n.01	妹
PWN:little.a.02	量または程度が小さい
PWN:little.r.01	それほど多くないさま
PWN:little.r.01	それほど多くないさま
PWN:little.s.03	（子供や動物について）若くて、未熟なさま
PWN:little.s.05	（声について）かすかな
PWN:liturgy.n.02	一般の礼拝のために規定された一連の儀式
PWN:live.v.02	ある種の生活を送る
PWN:liveliness.n.01	全体的な活動・動作
PWN:liver.n.01	腹腔の右上部にある大きくて複雑な赤茶色の腺器官
PWN:livestock.n.01	使用したり利益を生む各種の動物
PWN:living_quarters.n.01	人が住むのに適切な空間
PWN:living_room.n.01	個人の家や施設で人が座って話したりリラックスしたりできる部屋
PWN:living_thing.n.01	生きている（または一度は生きていたば）実在物
PWN:lizard.n.01	通常二対の肢と先細の尾を持つ、比較的に長い体をした爬虫類
PWN:load.n.01	担ったり運んだりされるもの
PWN:load.n.02	1回に輸送できるもしくは処理できる量
PWN:load.v.01	内容物を詰め込むまたは入れる
PWN:load.v.02	何か必要なものを（装置）に備え付ける
PWN:loan.n.01	一時的な金銭の支給（一般に金利付きで）
PWN:lobster.n.02	ウミザリガニ科・アカザ科・イセエビ科の食用海産甲殻類の動物各種
PWN:location.n.01	空間内での点あるいは範囲
PWN:lock.n.01	ドアや引き出しにぴったりついて、しっかりと閉めたままにしておく留め具
PWN:lock.n.04	水位を制御するために閉められることができる運河の区画からなる構内
PWN:lock.v.01	ロックで留める
PWN:locomotion.n.02	自己推進による運動
PWN:locomotive.n.01	線路沿いで列車を引くのに使用される自力型のエンジンで成る車両
PWN:lodge.n.04	一時的な避難所として使われる小さな（素朴な）家
PWN:lodge.n.05	様々なインディアン住居
PWN:lodge.v.01	宿泊人になる
PWN:lodge.v.02	置くか、定着させるか、強制するか、または移植する
PWN:loft.n.02	屋根のすぐ下の家の上部の仕切のないスペース
PWN:log_in.v.01	コンピュータに入る
PWN:logic.n.01	推論を分析する哲学の分野
PWN:loin.n.02	四足動物と同様に人間の寛骨と肋骨の間の背骨の両側
PWN:lonely.s.02	一人であることからの落胆により特徴づけられる
PWN:long_ago.r.01	遠いか比較的遠い過去の
PWN:long_time.n.01	長い期間
PWN:long.a.01	主に現世の感覚
PWN:long.a.02	主として空間的な感覚
PWN:long.r.01	延長時間のために、または現実的でない時間において
PWN:long.r.02	延長した距離のために
PWN:longing.n.01	長引いている果たされていない願望か必要性
PWN:look_forward.v.01	期待する、または望む
PWN:look_like.v.01	物理的な類似性を持つ
PWN:look.n.02	何かに目を向け、視覚的に知覚する行為
PWN:look.n.03	身体的な見た目
PWN:look.v.01	注意して知覚する
PWN:look.v.02	ある印象を与える、またはある外観を持つ
PWN:look.v.03	ある外側への表現または顔の表現を持つ
PWN:lookout.n.01	いくつかの楽しみに待たれていたイベントを警戒するために雇われた人
PWN:loom.n.01	糸を織って織物を作るための織物機械
PWN:loop.n.02	円形または楕円形のもの（曲線で形成され、閉じていてそれ自身と交差しない）
PWN:loose.a.01	構造または配置において小型または濃密でない
PWN:loose.a.03	きつくない
PWN:loose.s.08	緊張していない、または張り詰めていないさま
PWN:loosen.v.01	ゆるくするまたはより緩くする
PWN:loot.n.01	不法に得られた品物あるいは金銭
PWN:lord.n.03	王国の称号を持つ貴族
PWN:lose.v.01	保つこと、または維持することができない
PWN:lose.v.02	勝つことに失敗する
PWN:lose.v.05	その人の所有物からなくなる
PWN:lose.v.07	ビジネスで金を儲けることができない
PWN:loss.n.01	紛失したもの
PWN:loss.n.02	量または活動の段階的な低下
PWN:loss.n.03	誰かまたは何かを失う行為
PWN:loss.n.04	何かを失うことによって生ずる不利益
PWN:loss.n.06	商業活動のコストが歳入を超えている額
PWN:loud.a.01	大音量、または激しい音により特徴づけられる、またはそれを生じる
PWN:loudly.r.01	比較的高いボリュームで
PWN:louse.n.01	温血動物に寄生する羽の無いたいてい平らな体の吸血虫
PWN:love_affair.n.01	愛人同士の関係
PWN:love.n.01	敬意と愛情の混じった強く前向きな感情
PWN:love.n.02	熱烈な愛情や献身の対象
PWN:love.v.01	大きな愛情または好みを持つ
PWN:love.v.03	に夢中である、心を奪われる
PWN:lovely.s.01	目と同様に心にうったえる
PWN:lover.n.01	だれかを愛している、またはだれかに愛されている人
PWN:low_tide.n.01	潮の最も低い（最も遠い）干潮
PWN:low.a.01	程度、強さまたは量で通常以下である
PWN:low.r.01	低い位置で
PWN:lower.v.01	何かまたは誰かを低い場所へ移動させる
PWN:loyal.a.01	忠誠または任務において不動である
PWN:loyalty.n.02	忠節の気持ち
PWN:lubricant.n.01	表面を滑らかまたは滑りやすくすることで摩擦を減らすことのできる物質
PWN:luck.n.02	ある出来事において、別のものではないある一定の方法における結果を生じさせる未知の、予測できない現象
PWN:luck.n.03	好ましい結果に導く、未知で予測できない現象
PWN:luminosity.n.01	光を発する性質
PWN:lunar_month.n.01	新月と次の新月の間の期間（29.531日）
PWN:lunch.n.01	昼食
PWN:lung.n.01	脊椎動物の胸郭にある2つの嚢状の呼吸器官
PWN:lupine.n.01	ハウチワマメ属の植物の総称
PWN:lutetium.n.01	希土酸化物グループの三価染色体の金属元素
PWN:luxury.n.03	贅沢な生活によって証明されるような富
PWN:machine.n.01	エネルギーを伝送あるいは変形して、人間の仕事をさせたり助けさせたりする機械的あるいは電気的装置一般
PWN:machine.n.04	別の点に力を加えることによって一つの点で抵抗を克服できるような装置
PWN:machinery.n.01	集合的に機械または機械システム
PWN:madagascar.n.01	マダガスカルの島の共和国
PWN:maestro.n.01	究極の芸術家
PWN:mafia.n.01	米国の犯罪組織
PWN:magazine.n.01	購入、または定期購読する人にとって興味深い写真、小説、および記事を掲載する定期刊行物
PWN:magazine.n.02	物質的な対象としてペーパーバックの期間出版物でなる製品
PWN:magic.n.01	人知を超えた力を呼び出す技
PWN:magnesium.n.01	軽くて銀灰色の延性に富んだ二価の金属元素
PWN:magnet.n.01	鉄を引きつけ磁場を作る装置
PWN:magnificence.n.02	壮大で豪華で雄大な性質
PWN:magnitude_relation.n.01	大きさの関係
PWN:magnitude.n.01	相対的な大きさまたは範囲の（大きいか小さいにせよ）特性
PWN:magpie.n.01	ぺちゃくちゃ鳴く鳴声を発する長い尾を持つ黒と白の鳥
PWN:mail.n.01	郵便で運ばれる手紙と小包を入れるかばん
PWN:mail.n.02	メッセージが郵便局を通して送られるシステム
PWN:mail.n.03	郵便制度によって運ばれる手紙や小包の運送
PWN:mail.v.01	郵便で送る
PWN:mail.v.02	案内される、または別の場所に送信される
PWN:mailman.n.01	手紙を配達する人
PWN:mainland.n.01	国または大陸の大部分を占める中心的な陸地
PWN:majority.n.01	2より大きい部分によって生じる、あるいは、に関連した特性
PWN:make_bold.v.01	引き受ける
PWN:make_noise.v.01	騒音を出す
PWN:make_up.v.09	よりきれいに見えるためにメイク用品や化粧品を人の顔にぬる
PWN:make.v.01	従事する
PWN:make.v.02	あるものにある性質を与える
PWN:make.v.03	になる、あるいは、にさせる
PWN:make.v.19	獲得するために、ある方法で行動を取る
PWN:make.v.27	整理するまたはきちんとする
PWN:make.v.49	小便をする
PWN:maker.n.01	物を作る人
PWN:male_child.n.01	若い男
PWN:male_horse.n.01	ウマの雄
PWN:male_offspring.n.01	男の子供
PWN:male.a.01	産出において受精機能を実行する配偶子（精子）を生産する性別であること（植物または動物の）
PWN:male.n.01	雌の生殖体（卵子）を受精させられる生殖体（精子）を作る動物
PWN:male.n.02	子供を産むことができない性に属する人
PWN:male.s.03	男または少年で成る、またはそれらに関する、またはそれらのための
PWN:maltreatment.n.01	残酷な、または非人間的な扱い
PWN:malus.n.01	リンゴの木
PWN:mammal.n.01	皮膚がほぼ毛で覆われている、温血脊椎動物
PWN:man.n.01	（成人女性に対するものとして）男性である大人
PWN:man.n.03	人間を言及する言葉の一般的な使用
PWN:man.n.08	特定の女性の人生で重要な役割を果たしている男性（夫、愛人、恋人）
PWN:manage.v.02	その任にある、それとして動く、あるいは処理する
PWN:management.n.01	何かを管理する行為
PWN:mandarin.n.01	甘くて香りのよい果肉と黄色がかったオレンジ色から赤みがかったオレンジ色の薄い外皮を持つ、平たい球状の果実の低木または小高木で、皮は緩く、むきやすい
PWN:maneuver.n.01	軍事演習
PWN:maneuver.n.03	器用さと技能を要求する慎重な調整された動き
PWN:maneuver.n.04	戦略的目標を達成するための方策
PWN:manganese.n.01	鉄に似ているが磁石でない堅くもろい灰色で多価の金属元素
PWN:manger.n.01	牛や馬などがえさを食べる（通例家畜小屋や納屋の）容器
PWN:mango.n.01	卵形の大きな果実のために栽培されている、大型の熱帯常緑高木
PWN:mango.n.02	香りのよい多汁質の果肉と毛状大きな種をもつ、大型で卵形のなめらかな皮の熱帯性果物
PWN:mangrove.n.01	熱帯の木、または低木で、木の上にフルーツの実をつけ、建物を建設する際に重要な、計り知れない数の支柱根を形成する
PWN:manipulate.v.02	手に持って動かす
PWN:mannequin.n.01	ファッションを展示するために服を着る女性
PWN:manner.n.01	何かがされる方法またはそれが起こる方法
PWN:manner.n.02	行動や振る舞いの仕方
PWN:manners.n.01	人前での態度
PWN:manor_hall.n.01	荘園領主の邸宅や城の大きな部屋
PWN:mantis.n.01	温帯地域に生息する捕食性の長い体の大きな眼を持つ昆虫
PWN:manufacture.v.01	人工または自然の構成要素あるいは部品から組立てられる
PWN:manufacturer.n.02	何かを製造する人
PWN:many.a.01	可算名詞と共に使用できて、しばしば『as』『too』によって先行されている数量詞、『so』または『that』
PWN:map.n.01	地球の表面（あるいはその一部）の図式的な表示
PWN:maple.n.01	様々なカエデの高木の材
PWN:maple.n.02	一対の羽のある種をつけるエイサー属の多数の木または低木の総称
PWN:mar.v.01	欠陥を生じさせる
PWN:march.n.01	2月に続く、4月の前の月
PWN:march.n.04	ともに歩く人々の行列
PWN:march.v.01	行列で行進する
PWN:marching_music.n.01	行進用に作曲された音楽
PWN:mare.n.01	ウマ科の雌の動物
PWN:marijuana.n.01	その乾いた葉から多くの強壮薬多幸化薬と幻覚を誘発する薬が調合される匂いの強い植物
PWN:marital_status.n.01	結婚しているか独身であるかの状況
PWN:mark_off.v.01	境界を設定し区切る
PWN:mark.n.01	質を指し示す数あるいは文字（特に学生の成績）
PWN:mark.n.06	恥辱や汚名の象徴
PWN:mark.n.10	（句読のためのような）書かれたまたは印刷された記号
PWN:mark.v.05	印を付ける、あるいは残す
PWN:marker.n.02	区別する記号
PWN:market.n.01	財貨とサービスが売買される商業活動の世界
PWN:market.n.02	特定の製品かサービスの顧客
PWN:marketplace.n.02	公けの商業施設が建てられている町の地域
PWN:marmot.n.01	北半球を通じて見られる短い毛の多いしっぽをもったずんぐりむっくりの粗い毛の穿孔齧歯動物
PWN:marriage.n.01	自発的に人生（または離婚まで）のために結ばれた夫婦である状態
PWN:marriage.n.02	互いに結婚している2人
PWN:marriage.n.03	結婚する行為
PWN:marry.v.01	嫁にもらう
PWN:marsh.n.01	草の生えた低い湿った土地
PWN:martial_art.n.01	武器を用いない、自己防御のための東洋のいくつかの術の総称
PWN:martial_art.n.01	武器を用いない、自己防御のための東洋のいくつかの術の総称
PWN:mask.n.01	表面を偽装するか、または隠す覆い
PWN:mason.n.04	石やれんがを扱う職人
PWN:mass.n.01	重力場において、物体が重量をもつ起因となる物体の特性
PWN:mass.n.04	聖餐式の儀式
PWN:massacre.v.01	無差別に多くの人々を殺す
PWN:massage.v.01	通常治療、緩和を目的として、手で（だれかの身体）を巧みに扱う
PWN:mast.n.01	帆を支えるための垂直な円材
PWN:master_of_science.n.01	科学の修士
PWN:master.n.06	コピーがされる元の創造物（たとえば録音したもの）
PWN:master.n.08	大学の修士の学位を持っている人
PWN:master.n.09	見習いに教える資格がある専門家
PWN:mastermind.v.01	（複雑な仕事）を計画して、指示する
PWN:mat.n.01	床おおいとして使われる厚く平らなパッド
PWN:match.n.01	1片の薄い木切れあるいは燃焼性の化学薬品が先端に付けられたボール紙から成るライター
PWN:match.n.02	2人以上の人またはチームが競争する正式なコンテスト
PWN:match.n.09	似ていて調和するもの
PWN:match.v.01	互換性を持つか、類似しているか、首尾一貫している
PWN:mate.n.06	対の片方
PWN:mate.n.09	マテと呼ばれる南米のヒイラギの葉で作った、茶のような南米の飲み物
PWN:material_resource.n.01	物的所有物という形態の資産
PWN:material.a.02	物質から生じる、または、物質から成る
PWN:material.n.01	物の構成に費やされる、触れることのできる物質
PWN:material.n.02	使用または作り直して完成形にすることができる情報（データ、アイデア、または観察結果）
PWN:material.n.04	何かをする、または作るのに必要な物
PWN:mathematical_process.n.01	数学的手段による計算
PWN:mathematical_relation.n.01	（等式や不等式などの）数式間の関係
PWN:mathematical_space.n.01	何らかの必要条件の集合を満たす点の集合
PWN:mathematics.n.01	量、形、配列の論理を研究している科学（または関連した科学のグループ）
PWN:matter.n.01	漠然としたある関心
PWN:matter.n.03	体積を持ち空間を占めるもの
PWN:matter.n.04	問題
PWN:matter.n.06	書かれた作品（特に本または雑誌において）
PWN:mattress.n.01	弾力のある詰め物がしてあり、しばしばコイルばねを内蔵する大きく厚いマットで、ベッドとして、あるいはその一部として使われる
PWN:mature.v.01	発達して、成熟期に達する
PWN:maximally.r.01	最大限に
PWN:may.n.01	4月の後、6月の前の月
PWN:mayor.n.01	市行政の長
PWN:mead.n.03	発酵したハチミツと水で作られる
PWN:meal.n.01	1回に出されて、食べる食事
PWN:meal.n.01	1回に出されて、食べる食事
PWN:mean.v.01	表現することまたは伝達することを意味するあるいは意図する
PWN:mean.v.03	示すまたは内包する
PWN:meandering.s.01	例えば経路の
PWN:meaning.n.01	意図されたまたは表現されたメッセージ
PWN:meaning.n.02	意図する考え
PWN:means.n.01	いかにして、ある結果が得られたり、ある目的が達成されたりするかということ
PWN:means.n.02	若干の目標を達成するための手段
PWN:measure.n.02	定量化できるものがいくらあるか、またはいくつあるか
PWN:measure.v.01	何かまたは誰かの測定値を測定する、を測定する
PWN:measure.v.03	特定の容量を有する
PWN:measure.v.04	本質、能力、程度または重要さを見極める、または見積もる
PWN:measurement.n.01	規則に従って数を現象に割り当てる行為または過程
PWN:measuring_instrument.n.01	ものの広さ、総量、量、程度を示す機器
PWN:meat.n.01	食料として使われる動物（魚と鳥とカタツムリを含む）の肉
